subject,name,layer
0802 机械工程,沈阳航空航天大学,前50%
0802 机械工程,天津工业大学,前50%
0802 机械工程,北京化工大学,前50%
0802 机械工程,西安建筑科技大学,前50%
0802 机械工程,南昌大学,前50%
0802 机械工程,青岛科技大学,前50%
0802 机械工程,扬州大学,前50%
0802 机械工程,北京邮电大学,前50%
0802 机械工程,中国计量大学,前50%
0802 机械工程,安徽理工大学,前50%
0802 机械工程,齐鲁工业大学,前50%
0802 机械工程,石河子大学,前50%
0802 机械工程,北京建筑大学,前50%
0802 机械工程,广州大学,前50%
0802 机械工程,江南大学,前50%
0802 机械工程,西南大学,前50%
0802 机械工程,中国人民解放军陆军装甲兵学院,前50%
0803 光学工程,华中科技大学,前3%
0803 光学工程,浙江大学,前3%
0803 光学工程,北京理工大学,前7%
0803 光学工程,清华大学,前7%
0803 光学工程,电子科技大学,前7%
0803 光学工程,深圳大学,前7%
0803 光学工程,天津大学,前12%
0803 光学工程,北京航空航天大学,前12%
0803 光学工程,哈尔滨工业大学,前12%
0803 光学工程,南京理工大学,前12%
0803 光学工程,长春理工大学,前12%
0803 光学工程,中国人民解放军国防科技大学,前20%
0803 光学工程,暨南大学,前20%
0803 光学工程,南开大学,前20%
0803 光学工程,南京大学,前20%
0803 光学工程,上海理工大学,前20%
0803 光学工程,中国科学技术大学,前20%
0803 光学工程,苏州大学,前20%
0803 光学工程,中山大学,前20%
0803 光学工程,北京邮电大学,前30%
0803 光学工程,东南大学,前30%
0803 光学工程,哈尔滨工程大学,前30%
0803 光学工程,西北工业大学,前30%
0803 光学工程,河北大学,前30%
0803 光学工程,西安电子科技大学,前30%
0803 光学工程,西安工业大学,前30%
0803 光学工程,重庆大学,前30%
0803 光学工程,复旦大学,前30%
0803 光学工程,北京交通大学,前30%
0803 光学工程,南京邮电大学,前40%
0803 光学工程,太原理工大学,前40%
0803 光学工程,北京工业大学,前40%
0803 光学工程,四川大学,前40%
0803 光学工程,山东大学,前40%
0803 光学工程,山西大学,前40%
0803 光学工程,华南师范大学,前40%
0803 光学工程,中国计量大学,前40%
0803 光学工程,南昌航空大学,前40%
0803 光学工程,南京工业大学,前40%
0803 光学工程,广东工业大学,前50%
0803 光学工程,南京信息工程大学,前50%
0803 光学工程,桂林电子科技大学,前50%
0803 光学工程,武汉大学,前50%
0803 光学工程,西北大学,前50%
0803 光学工程,中央民族大学,前50%
0803 光学工程,佛山大学,前50%
0803 光学工程,南京航空航天大学,前50%
0803 光学工程,重庆邮电大学,前50%
0803 光学工程,安徽大学,前50%
0804 仪器科学与技术,北京航空航天大学,前3%
0804 仪器科学与技术,哈尔滨工业大学,前3%
0804 仪器科学与技术,天津大学,前7%
0804 仪器科学与技术,清华大学,前7%
0804 仪器科学与技术,北京理工大学,前7%
0804 仪器科学与技术,东南大学,前12%
0804 仪器科学与技术,重庆大学,前12%
0804 仪器科学与技术,西安交通大学,前12%
0804 仪器科学与技术,上海交通大学,前12%
0804 仪器科学与技术,吉林大学,前20%
0804 仪器科学与技术,电子科技大学,前20%
0804 仪器科学与技术,中北大学,前20%
0804 仪器科学与技术,北京信息科技大学,前20%
0804 仪器科学与技术,中国计量大学,前20%
0804 仪器科学与技术,合肥工业大学,前20%
0804 仪器科学与技术,西安电子科技大学,前30%
0804 仪器科学与技术,大连理工大学,前30%
0804 仪器科学与技术,中国人民解放军国防科技大学,前30%
0804 仪器科学与技术,中国科学技术大学,前30%
0804 仪器科学与技术,南京理工大学,前30%
0804 仪器科学与技术,南京航空航天大学,前30%
0804 仪器科学与技术,桂林电子科技大学,前30%
0804 仪器科学与技术,武汉大学,前40%
0804 仪器科学与技术,西安理工大学,前40%
0804 仪器科学与技术,四川大学,前40%
0804 仪器科学与技术,北京工业大学,前40%
0804 仪器科学与技术,河北大学,前40%
0804 仪器科学与技术,江苏大学,前40%
0804 仪器科学与技术,北京科技大学,前40%
0804 仪器科学与技术,河北工业大学,前40%
0804 仪器科学与技术,燕山大学,前50%
0804 仪器科学与技术,武汉理工大学,前50%
0804 仪器科学与技术,哈尔滨工程大学,前50%
0804 仪器科学与技术,上海大学,前50%
0804 仪器科学与技术,南京邮电大学,前50%
0804 仪器科学与技术,南昌航空大学,前50%
0804 仪器科学与技术,重庆邮电大学,前50%
0805 材料科学与工程,西北工业大学,前3%
0805 材料科学与工程,北京科技大学,前3%
0805 材料科学与工程,上海交通大学,前3%
0805 材料科学与工程,武汉理工大学,前3%
0805 材料科学与工程,清华大学,前3%
0805 材料科学与工程,哈尔滨工业大学,前3%
0805 材料科学与工程,浙江大学,前3%
0805 材料科学与工程,西安交通大学,前7%
0805 材料科学与工程,华中科技大学,前7%
0805 材料科学与工程,四川大学,前7%
0805 材料科学与工程,华南理工大学,前7%
0805 材料科学与工程,北京航空航天大学,前7%
0805 材料科学与工程,北京理工大学,前7%
0805 材料科学与工程,中南大学,前7%
0805 材料科学与工程,中国科学技术大学,前7%
0805 材料科学与工程,东华大学,前7%
0805 材料科学与工程,天津大学,前12%
0805 材料科学与工程,南京大学,前12%
0805 材料科学与工程,苏州大学,前12%
0805 材料科学与工程,南京理工大学,前12%
0805 材料科学与工程,北京化工大学,前12%
0805 材料科学与工程,北京大学,前12%
0805 材料科学与工程,山东大学,前12%
0805 材料科学与工程,北京工业大学,前12%
0805 材料科学与工程,郑州大学,前12%
0805 材料科学与工程,复旦大学,前12%
0805 材料科学与工程,东南大学,前12%
0805 材料科学与工程,东北大学,前12%
0805 材料科学与工程,上海大学,前20%
0805 材料科学与工程,吉林大学,前20%
0805 材料科学与工程,燕山大学,前20%
0805 材料科学与工程,南方科技大学,前20%
0805 材料科学与工程,华东理工大学,前20%
0805 材料科学与工程,中山大学,前20%
0805 材料科学与工程,电子科技大学,前20%
0805 材料科学与工程,重庆大学,前20%
0805 材料科学与工程,同济大学,前20%
0805 材料科学与工程,大连理工大学,前20%
0805 材料科学与工程,湖南大学,前20%
0805 材料科学与工程,南开大学,前20%
0805 材料科学与工程,南京工业大学,前20%
0805 材料科学与工程,深圳大学,前20%
0805 材料科学与工程,武汉大学,前20%
0805 材料科学与工程,南京航空航天大学,前20%
0805 材料科学与工程,合肥工业大学,前20%
0805 材料科学与工程,西南交通大学,前20%
0805 材料科学与工程,武汉科技大学,前20%
0805 材料科学与工程,福州大学,前30%
0805 材料科学与工程,济南大学,前30%
0805 材料科学与工程,南昌大学,前30%
0805 材料科学与工程,青岛大学,前30%
0805 材料科学与工程,厦门大学,前30%
0805 材料科学与工程,昆明理工大学,前30%
0805 材料科学与工程,天津理工大学,前30%
0805 材料科学与工程,天津工业大学,前30%
0805 材料科学与工程,陕西科技大学,前30%
0805 材料科学与工程,湘潭大学,前30%
0805 材料科学与工程,广西大学,前30%
0805 材料科学与工程,广东工业大学,前30%
0805 材料科学与工程,河南大学,前30%
0805 材料科学与工程,西安理工大学,前30%
0805 材料科学与工程,安徽大学,前30%
0805 材料科学与工程,哈尔滨工程大学,前30%
0805 材料科学与工程,青岛科技大学,前30%
0805 材料科学与工程,江苏大学,前30%
0805 材料科学与工程,兰州理工大学,前30%
0805 材料科学与工程,中北大学,前30%
0805 材料科学与工程,河北工业大学,前30%
0805 材料科学与工程,浙江理工大学,前30%
0805 材料科学与工程,太原理工大学,前30%
0805 材料科学与工程,海南大学,前30%
0805 材料科学与工程,陕西师范大学,前30%
0805 材料科学与工程,中国石油大学（北京）,前40%
0805 材料科学与工程,河南科技大学,前40%
0805 材料科学与工程,暨南大学,前40%
0805 材料科学与工程,常州大学,前40%
0805 材料科学与工程,中国人民解放军国防科技大学,前40%
0805 材料科学与工程,兰州大学,前40%
0805 材料科学与工程,西南科技大学,前40%
0805 材料科学与工程,中国地质大学（武汉）,前40%
0805 材料科学与工程,江南大学,前40%
0805 材料科学与工程,安徽工业大学,前40%
0805 材料科学与工程,湖北大学,前40%
0805 材料科学与工程,西安建筑科技大学,前40%
0805 材料科学与工程,贵州大学,前40%
0805 材料科学与工程,中国石油大学（华东）,前40%
0805 材料科学与工程,南昌航空大学,前40%
0805 材料科学与工程,桂林电子科技大学,前40%
0805 材料科学与工程,南京林业大学,前40%
0805 材料科学与工程,浙江工业大学,前40%
0805 材料科学与工程,中国地质大学（北京）,前40%
0805 材料科学与工程,西安工业大学,前40%
0805 材料科学与工程,中国计量大学,前40%
0805 材料科学与工程,华南师范大学,前40%
0805 材料科学与工程,武汉纺织大学,前40%
0805 材料科学与工程,景德镇陶瓷大学,前50%
0805 材料科学与工程,华侨大学,前50%
0805 材料科学与工程,江西理工大学,前50%
0805 材料科学与工程,中国海洋大学,前50%
0805 材料科学与工程,上海理工大学,前50%
0805 材料科学与工程,中国矿业大学,前50%
0805 材料科学与工程,武汉工程大学,前50%
0805 材料科学与工程,哈尔滨理工大学,前50%
0805 材料科学与工程,南京邮电大学,前50%
0805 材料科学与工程,长安大学,前50%
0805 材料科学与工程,上海科技大学,前50%
0805 材料科学与工程,云南大学,前50%
0805 材料科学与工程,长沙理工大学,前50%
0805 材料科学与工程,东北师范大学,前50%
0805 材料科学与工程,杭州电子科技大学,前50%
0805 材料科学与工程,西安电子科技大学,前50%
0805 材料科学与工程,沈阳工业大学,前50%
0805 材料科学与工程,齐鲁工业大学,前50%
0805 材料科学与工程,西南石油大学,前50%
0805 材料科学与工程,内蒙古工业大学,前50%
0805 材料科学与工程,江西师范大学,前50%
0805 材料科学与工程,河海大学,前50%
0805 材料科学与工程,西南大学,前50%
0805 材料科学与工程,桂林理工大学,前50%
0806 冶金工程,北京科技大学,前2%
0806 冶金工程,中南大学,前2%
0806 冶金工程,东北大学,前3%
0806 冶金工程,昆明理工大学,前4%
0806 冶金工程,重庆大学,前20%
0806 冶金工程,上海大学,前30%
0806 冶金工程,安徽工业大学,前30%
0806 冶金工程,江西理工大学,前40%
0806 冶金工程,华北理工大学,前40%
0806 冶金工程,武汉科技大学,前40%
0806 冶金工程,郑州大学,前50%
0806 冶金工程,西安建筑科技大学,前50%
0807 动力工程及工程热物理,西安交通大学,前3%
0807 动力工程及工程热物理,清华大学,前3%
0807 动力工程及工程热物理,华中科技大学,前3%
0807 动力工程及工程热物理,上海交通大学,前7%
0807 动力工程及工程热物理,浙江大学,前7%
0807 动力工程及工程热物理,华北电力大学,前7%
0807 动力工程及工程热物理,天津大学,前7%
0807 动力工程及工程热物理,哈尔滨工业大学,前12%
0807 动力工程及工程热物理,北京理工大学,前12%
0807 动力工程及工程热物理,东南大学,前12%
0807 动力工程及工程热物理,大连理工大学,前12%
0807 动力工程及工程热物理,江苏大学,前12%
0807 动力工程及工程热物理,重庆大学,前20%
0807 动力工程及工程热物理,中国科学技术大学,前20%
0807 动力工程及工程热物理,南京理工大学,前20%
0807 动力工程及工程热物理,山东大学,前20%
0807 动力工程及工程热物理,北京航空航天大学,前20%
0807 动力工程及工程热物理,哈尔滨工程大学,前20%
0807 动力工程及工程热物理,华东理工大学,前20%
0807 动力工程及工程热物理,同济大学,前20%
0807 动力工程及工程热物理,南京工业大学,前20%
0807 动力工程及工程热物理,北京科技大学,前30%
0807 动力工程及工程热物理,北京化工大学,前30%
0807 动力工程及工程热物理,上海理工大学,前30%
0807 动力工程及工程热物理,西北工业大学,前30%
0807 动力工程及工程热物理,武汉大学,前30%
0807 动力工程及工程热物理,南京航空航天大学,前30%
0807 动力工程及工程热物理,中南大学,前30%
0807 动力工程及工程热物理,中国石油大学（华东）,前30%
0807 动力工程及工程热物理,东北大学,前30%
0807 动力工程及工程热物理,郑州大学,前30%
0807 动力工程及工程热物理,东北电力大学,前40%
0807 动力工程及工程热物理,太原理工大学,前40%
0807 动力工程及工程热物理,华南理工大学,前40%
0807 动力工程及工程热物理,吉林大学,前40%
0807 动力工程及工程热物理,北京工业大学,前40%
0807 动力工程及工程热物理,四川大学,前40%
0807 动力工程及工程热物理,中国矿业大学,前40%
0807 动力工程及工程热物理,青岛科技大学,前40%
0807 动力工程及工程热物理,西华大学,前40%
0807 动力工程及工程热物理,中国石油大学（北京）,前40%
0807 动力工程及工程热物理,广东工业大学,前40%
0807 动力工程及工程热物理,武汉理工大学,前50%
0807 动力工程及工程热物理,浙江工业大学,前50%
0807 动力工程及工程热物理,河北工业大学,前50%
0807 动力工程及工程热物理,昆明理工大学,前50%
0807 动力工程及工程热物理,天津商业大学,前50%
0807 动力工程及工程热物理,扬州大学,前50%
0807 动力工程及工程热物理,常州大学,前50%
